2.02888,0.55340,1.57080,2.81984,
2.39184,0.58041,0.78540,2.70108,
2.51087,0.65479,0.46365,2.50107,
2.53277,0.55340,3.14159,2.81984,
3.21068,0.65479,0.32175,2.13474,
3.29238,0.63097,3.14159,2.55359,
3.43249,0.52500,0.46365,2.30052,
3.51077,0.42866,0.46365,1.99133,
3.67319,0.30311,0.78540,2.18628,
3.85097,0.24749,0.78540,1.57080,
3.89184,0.24749,1.57080,2.35619,
3.91145,0.17500,1.57080,1.57080,
4.05082,0.24749,2.35619,1.57080,
1.08848,0.55340,3.14159,2.81984,
1.30777,0.52500,0.78540,3.14159,
1.74800,0.39131,3.14159,2.67795,
1.57267,0.63097,3.14159,2.15880,
2.39211,0.55340,0.32175,1.57080,
2.57263,0.39131,0.46365,1.57080,
2.75008,0.24749,0.78540,1.57080,
