0.61398,0.55340,3.14159,2.81984,
0.89364,0.63097,3.14159,2.55359,
1.00913,0.65479,2.67795,2.50107,
1.21390,0.52500,2.67795,2.30052,
1.37315,0.60622,2.35619,2.18628,
1.58805,0.65479,2.55359,1.84135,
1.60857,0.52500,2.35619,1.91063,
1.73251,0.65479,2.15880,1.84135,
2.05362,0.63097,2.15880,1.57080,
2.11450,0.58041,1.89255,1.87707,
2.17483,0.55340,1.89255,1.57080,
2.87380,0.58041,1.89255,1.26452,
4.95458,0.65479,1.89255,2.13474,
5.19440,0.52500,2.03444,2.30052,
5.83507,0.65479,2.81984,2.13474,
5.95564,0.58041,2.81984,1.87707,
6.13006,0.55340,3.14159,1.89255,
6.36841,0.52500,3.14159,1.57080,
6.51392,0.55340,3.46334,1.57080,
6.71130,0.58041,3.46334,1.26452,
6.87422,0.65479,3.72960,1.30025,
7.03015,0.52500,3.92699,1.23096,
7.13097,0.60622,3.92699,0.95532,
1.35371,0.52500,4.24874,0.84107,
1.35371,0.42866,4.24874,1.15026,
1.53370,0.39131,-1.57080,1.10715,
1.53370,0.49497,-1.57080,0.78540,
1.75431,0.65479,-1.24905,1.00685,
1.75431,0.58041,-1.24905,1.26452,
5.03244,0.70000,-1.57080,1.57080,
8.09321,0.55340,-1.24905,1.57080,
8.17242,0.63097,-0.98279,1.57080,
8.25583,0.39131,-1.10715,1.57080,
8.33246,0.35000,-1.57080,1.57080,
8.43259,0.17500,-1.57080,1.57080,
8.61607,0.00000,0.78540,0.95532,
8.77505,0.17500,1.57080,1.57080,
8.95351,0.35000,1.57080,1.57080,
9.09113,0.39131,2.03444,1.57080,
9.15548,0.55340,1.89255,1.57080,
9.27509,0.49497,2.35619,1.57080,
9.33480,0.63097,2.15880,1.57080,
9.45564,0.63097,2.55359,1.57080,
9.55322,0.55340,2.81984,1.57080,
9.73274,0.52500,3.14159,1.57080,
9.85675,0.35000,3.14159,1.57080,
9.91301,0.39131,3.60524,1.57080,
10.03196,0.24749,3.92699,1.57080,
10.08825,0.39131,4.24874,1.57080,
10.27433,0.55340,4.39064,1.57080,
10.41811,0.63097,4.12439,1.57080,
1.54273,0.55340,1.57080,2.81984,
1.74064,0.63097,1.57080,2.55359,
2.09860,0.63097,1.57080,2.15880,
2.20003,0.65479,1.89255,2.13474,
2.51504,0.55340,1.57080,1.89255,
2.54063,0.58041,1.89255,1.87707,
2.97802,0.52500,1.57080,1.57080,
3.31540,0.55340,1.57080,1.24905,
3.69740,0.58041,1.24905,1.26452,
