0.46636,0.42866,3.60524,1.15026,
0.49090,0.52500,3.92699,1.23096,
0.62575,0.30311,3.92699,0.95532,
0.72668,0.39131,3.14159,1.10715,
0.85127,0.55340,3.14159,1.24905,
0.96747,0.58041,3.46334,1.26452,
0.96747,0.65479,0.46365,2.50107,
1.15068,0.55340,0.00000,2.81984,
1.30766,0.55340,-1.57080,2.81984,
1.50839,0.58041,-0.78540,2.70108,
1.69231,0.65479,-0.46365,2.50107,
1.76902,0.65479,3.72960,1.30025,
1.86829,0.65479,4.12439,1.30025,
2.05061,0.58041,4.39064,1.26452,
2.10578,0.42866,4.24874,1.15026,
2.20908,0.55340,-1.57080,1.24905,
3.15088,0.65479,-0.98279,1.30025,
3.32933,0.52500,-0.78540,1.23096,
3.43259,0.42866,-1.10715,1.15026,
3.50997,0.30311,-0.78540,0.95532,
3.63285,0.24749,-1.57080,0.78540,
3.65244,0.39131,-1.57080,1.10715,
4.86644,0.17500,0.78540,0.00000,
4.93178,0.24749,3.14159,0.78540,
5.03206,0.30311,2.35619,0.95532,
5.10978,0.42866,2.67795,1.15026,
5.26922,0.58041,2.81984,1.26452,
5.34504,0.65479,2.55359,1.30025,
6.16834,0.65479,2.15880,1.30025,
6.28977,0.52500,2.35619,1.23096,
6.34726,0.42866,2.03444,1.15026,
6.52837,0.24749,1.57080,0.78540,
7.77238,0.58041,-1.24905,1.26452,
9.50879,0.42866,-0.46365,1.15026,
9.63158,0.39131,0.00000,1.10715,
9.68507,0.55340,0.00000,1.24905,
9.80586,0.58041,0.32175,1.26452,
9.99201,0.65479,0.58800,1.30025,
10.03236,0.52500,0.78540,1.23096,
10.15217,0.65479,0.98279,1.30025,
10.20586,0.58041,1.24905,1.26452,
10.22836,0.42866,1.10715,1.15026,
10.36659,0.39131,1.57080,1.10715,
11.00590,0.30311,0.78540,0.95532,
11.85053,0.58041,-0.32175,1.26452,
12.01096,0.65479,-0.58800,1.30025,
13.79076,0.42866,0.46365,1.15026,
14.13146,0.55340,1.57080,1.24905,
14.25045,0.58041,1.89255,1.26452,
