0.24654,0.53310,1.57080,1.97569,
0.26844,0.51439,1.71269,1.84644,
0.36386,0.59808,1.57080,1.92957,
0.39979,0.64537,1.57080,1.78947,
0.42402,0.58146,1.69515,1.81396,
1.70303,0.47476,1.40565,2.02899,
1.74364,0.46957,1.57080,2.03444,
1.91251,0.56436,1.44644,1.57080,
1.97191,0.64915,1.46014,1.78817,
2.03678,0.56000,1.57080,1.57080,
2.03678,0.63773,1.46014,1.68078,
2.12756,0.44822,1.24905,1.72761,
2.14868,0.63388,1.57080,1.68145,
2.14868,0.57723,1.32582,1.57080,
2.14868,0.50961,1.29250,1.57080,
2.14868,0.42579,1.40565,1.57080,
2.19025,0.49990,1.42890,1.43031,
2.19025,0.53310,1.16591,1.57080,
2.19025,0.60216,1.21203,1.68731,
2.19025,0.44272,1.24905,1.57080,
2.19025,0.46433,1.24905,1.87707,
2.19025,0.53768,1.16591,1.70136,
2.22243,0.51439,1.29250,1.43429,
2.22243,0.59808,1.21203,1.57080,
2.25423,0.43151,1.40565,1.40786,
2.25423,0.44822,1.24905,1.41398,
2.25423,0.58146,1.32582,1.45012,
2.25423,0.53768,1.16591,1.44024,
2.25423,0.46957,1.10715,1.57080,
2.25423,0.47476,1.10715,1.71878,
2.28346,0.38341,1.19029,1.75440,
2.28346,0.47476,1.10715,1.42282,
2.28346,0.37696,1.19029,1.57080,
2.32478,0.56868,1.05165,1.44739,
2.32478,0.50961,0.98279,1.43300,
2.32478,0.56436,1.05165,1.57080,
2.32478,0.50478,0.98279,1.57080,
2.32478,0.38341,1.19029,1.38719,
2.32478,0.41413,1.03038,1.74064,
2.32478,0.41413,1.03038,1.40095,
2.32478,0.40817,1.03038,1.57080,
2.37798,0.43151,1.03038,1.24037,
2.37798,0.45365,0.89606,1.41587,
2.37798,0.50961,0.98279,1.70859,
2.37798,0.52383,0.98279,1.30025,
2.37798,0.49000,1.10715,1.28105,
2.37798,0.44822,0.89606,1.57080,
2.37798,0.35000,0.92730,1.57080,
2.37798,0.35693,0.92730,1.37340,
2.41623,0.49990,0.78540,1.43031,
2.41623,0.40212,0.78540,1.39583,
2.41623,0.46957,0.89606,1.26805,
2.41623,0.39598,0.78540,1.57080,
2.45739,0.55118,0.87606,1.44345,
2.45739,0.37696,0.92730,1.19029,
2.45739,0.49497,0.78540,1.57080,
2.49063,0.42000,0.78540,1.23096,
2.54382,0.54672,0.87606,1.57080,
2.54382,0.51439,0.78540,1.29515,
2.61393,0.40212,1.19029,1.21519,
2.66073,0.56436,0.87606,1.32011,
2.66073,0.58146,1.05165,1.32764,
2.66073,0.49497,0.89606,1.13265,
2.69993,0.45365,0.67474,1.41587,
2.69993,0.54672,0.98279,1.17655,
2.69993,0.45902,1.03038,1.09562,
2.73423,0.51439,1.10715,1.15026,
2.73423,0.46957,0.67474,1.26805,
2.73423,0.44822,0.78540,1.08318,
2.73423,0.53768,0.78540,1.16955,
2.76908,0.58566,0.87606,1.20406,
2.76908,0.40817,0.92730,1.03038,
2.84725,0.49497,0.67474,1.13265,
2.84725,0.52849,0.89606,1.01242,
2.90274,0.60216,1.05165,1.21457,
2.90274,0.43151,1.19029,1.06253,
2.90274,0.54672,1.10715,1.03311,
2.90274,0.49497,1.03038,0.96953,
2.90274,0.56868,0.78540,1.05599,
2.90274,0.57723,0.98279,1.06435,
2.90274,0.48497,0.78540,0.95532,
2.93624,0.44822,0.92730,0.89606,
2.93624,0.61425,0.87606,1.09748,
3.06873,0.57297,1.16591,1.19554,
3.09741,0.55118,1.16591,1.31398,
3.09741,0.49000,1.24905,1.12789,
3.09741,0.63000,1.05165,1.11024,
3.12648,0.63773,0.95055,1.23524,
3.15889,0.61822,0.95055,1.34236,
3.24497,0.46433,1.24905,1.26452,
3.30393,0.52849,1.29250,1.30269,
3.64197,0.55118,1.29250,1.17992,
3.91406,0.44822,1.40565,1.25313,
3.91406,0.34293,1.10715,1.15026,
3.94028,0.38341,1.37340,1.19700,
3.97210,0.47476,1.40565,1.11261,
3.97210,0.52383,1.24905,1.00685,
3.97210,0.37696,1.10715,0.97992,
4.00237,0.46957,1.19029,0.93193,
4.00237,0.41413,1.37340,1.03899,
4.23881,0.35693,1.32582,0.94178,
4.23881,0.50961,1.40565,0.98910,
4.23881,0.32078,1.32582,1.11916,
4.23881,0.45365,1.37340,0.90560,
4.26306,0.42000,1.10715,0.84107,
4.36597,0.40817,1.57080,1.03038,
4.41308,0.40212,1.32582,0.80055,
4.44543,0.46957,1.57080,1.10715,
4.47129,0.37696,1.57080,1.19029,
4.47129,0.53768,1.42890,1.16955,
4.52912,0.44272,1.57080,1.24905,
4.52912,0.44822,1.57080,0.89606,
4.57506,0.50478,1.57080,0.98279,
4.60611,0.51439,1.42890,1.29515,
4.66684,0.35000,1.57080,0.92730,
4.68835,0.53310,1.57080,1.16591,
5.00316,0.31305,1.57080,1.10715,
5.00316,0.39598,1.57080,0.78540,
5.14449,0.49990,1.37340,0.79520,
5.20833,0.30512,1.24905,0.81173,
5.25514,0.45365,1.32582,0.68957,
5.25514,0.35693,1.24905,0.66896,
5.31333,0.32833,0.98279,0.87682,
5.31333,0.37696,0.98279,0.73358,
5.33511,0.46957,1.10715,0.72973,
5.33511,0.29698,1.57080,0.78540,
5.37031,0.51439,1.19029,0.82247,
5.37031,0.44822,1.57080,0.67474,
5.37031,0.35000,1.57080,0.64350,
5.42035,0.41413,1.24905,0.56394,
5.50555,0.40817,1.57080,0.54042,
5.52833,0.43151,0.98279,0.62475,
5.52833,0.32078,1.10715,0.50974,
5.57048,0.40212,1.81578,0.80055,
5.60742,0.26192,1.10715,0.64052,
5.60742,0.31305,1.57080,0.46365,
5.60742,0.35693,1.89255,0.66896,
5.66665,0.35693,1.81578,0.94178,
5.73277,0.49497,1.57080,0.78540,
5.73277,0.30512,1.89255,0.81173,
5.78402,0.45365,1.76819,0.90560,
5.78402,0.41413,1.76819,1.03899,
5.80731,0.25239,1.57080,0.98279,
5.91408,0.32078,1.81578,1.11916,
6.30163,0.26192,1.24905,1.00685,
7.38115,0.36373,0.78540,0.95532,
7.40462,0.40817,0.78540,0.81483,
7.40462,0.28862,0.98279,1.06435,
7.65593,0.32833,0.78540,1.13029,
7.85497,0.28862,0.78540,0.75597,
7.99067,0.24249,0.78540,0.95532,
7.99067,0.34293,0.78540,0.61548,
8.07555,0.21000,1.10715,0.84107,
8.33827,0.25239,1.57080,0.58800,
8.70182,0.29698,1.32582,1.33286,
8.74363,0.26192,1.89255,1.00685,
8.74363,0.28862,1.57080,1.32582,
8.76331,0.22136,1.57080,1.24905,
8.76331,0.23216,1.24905,1.26452,
8.79916,0.19799,1.57080,0.78540,
8.85286,0.38341,1.76819,1.19700,
8.89330,0.29698,1.81578,1.33286,
8.96389,0.23216,1.89255,1.26452,
8.96389,0.35693,1.57080,1.37340,
9.02707,0.34293,2.03444,1.15026,
9.02707,0.37696,2.03444,0.97992,
9.08037,0.28862,2.15880,1.06435,
9.11990,0.32833,2.15880,0.87682,
9.11990,0.21000,2.03444,0.84107,
9.19859,0.26192,2.03444,0.64052,
9.29268,0.43151,1.95130,1.06253,
9.29268,0.32078,2.03444,1.35081,
9.29268,0.40212,1.95130,1.21519,
9.33006,0.26192,2.15880,1.30025,
9.37355,0.42000,2.03444,0.84107,
9.42745,0.38341,1.95130,1.38719,
9.42745,0.36373,1.76819,1.37714,
9.42745,0.37696,2.21430,1.19029,
9.42745,0.40817,2.21430,1.03038,
9.46446,0.36373,2.35620,0.95532,
9.46446,0.46957,1.95130,0.93193,
9.46446,0.32833,2.35620,1.13029,
9.46446,0.45902,2.11122,1.09562,
9.46446,0.43151,2.11122,1.24037,
9.50728,0.46433,1.89255,1.26452,
9.50728,0.49000,2.03444,1.28105,
9.50728,0.51439,2.03444,1.15026,
9.50728,0.35693,2.21430,1.37340,
9.50728,0.49000,1.89255,1.12789,
9.50728,0.44822,2.21430,0.89606,
9.50728,0.49497,2.11122,0.96953,
9.50728,0.41413,2.11122,1.40095,
9.56417,0.44822,1.73595,1.25313,
9.56417,0.52383,2.15880,1.30025,
9.56417,0.49497,2.24554,1.13265,
9.56417,0.46957,2.24554,1.26805,
9.56417,0.44822,1.89255,1.41398,
9.56417,0.47476,1.73595,1.11261,
9.56417,0.47476,2.03444,1.42282,
9.62974,0.54672,2.03444,1.03311,
9.62974,0.52383,1.89255,1.00685,
9.62974,0.54672,2.15880,1.17655,
9.62974,0.51439,1.84910,1.43429,
9.62974,0.52849,1.84910,1.30269,
9.62974,0.55118,1.84910,1.17992,
9.62974,0.51439,1.71269,1.29515,
9.62974,0.58146,2.08994,1.32764,
