(0.61, 0.79, 2.19)
(0.65, -0.98, 1.84)
(0.53, -0.79, 1.91)
(0.43, -0.46, 1.99)
(0.39, 0.00, 2.03)
(0.43, 0.46, 1.99)
(0.53, 0.79, 1.91)
(0.65, 0.98, 1.84)
(0.63, -0.98, 1.57)
(0.49, -0.79, 1.57)
(0.39, -0.46, 1.57)
(0.35, 0.00, 1.57)
(0.65, -0.98, 1.30)
(0.53, -0.79, 1.23)
(0.43, -0.46, 1.15)
(0.39, 0.00, 1.11)
(0.43, 0.46, 1.15)
(0.65, 0.98, 1.30)
(0.61, -0.79, 0.96)
(0.53, -0.46, 0.84)
(0.49, 0.00, 0.79)
(0.53, 0.46, 0.84)
(0.61, 0.79, 0.96)
(0.65, -0.46, 0.64)
(0.63, 0.00, 0.59)
(0.65, 0.46, 0.64)
(0.65, -0.32, 2.13)
(0.63, 0.00, 2.16)
(0.65, 0.32, 2.13)
(0.65, -0.59, 1.84)
(0.58, -0.32, 1.88)
(0.55, 0.00, 1.89)
(0.58, 0.32, 1.88)
(0.65, 0.59, 1.84)
(0.63, -0.59, 1.57)
(0.55, -0.32, 1.57)
(0.53, 0.00, 1.57)
(0.55, 0.32, 1.57)
(0.63, 0.59, 1.57)
(0.65, -0.59, 1.30)
(0.58, -0.32, 1.26)
(0.55, 0.00, 1.25)
(0.58, 0.32, 1.26)
(0.65, 0.59, 1.30)
(0.65, -0.32, 1.01)
(0.63, 0.00, 0.98)
(0.65, 0.32, 1.01)
71.24683,0.42866,2.67795,1.99133,
73.08154,0.55340,1.57080,1.89255,
74.07208,0.24749,0.78540,1.57080,
74.58316,0.39131,1.57080,2.03444,
74.88129,0.49497,1.57080,2.35619,
75.66339,0.52500,2.03444,2.30052,
76.22223,0.65479,2.03444,2.50107,
77.29916,0.58041,2.35619,2.70108,
77.40582,0.55340,-1.57080,2.81984,
77.78793,0.39131,-1.57080,2.67795,
77.82761,0.55340,0.00000,2.81984,
78.06586,0.58041,-0.78540,2.70108,
78.13940,0.42866,-0.78540,2.52611,
78.22336,0.24749,-1.57080,2.35619,
78.39127,0.30311,-0.78540,2.18628,
