1.09439,0.65479,2.81984,1.00685,
1.55349,0.58041,2.81984,1.26452,
1.95511,0.55340,2.81984,1.57080,
2.61136,0.52500,3.14159,1.57080,
2.93090,0.55340,3.46334,1.57080,
3.19210,0.63097,3.72960,1.57080,
3.31319,0.39131,3.60524,1.57080,
3.35357,0.49497,3.92699,1.57080,
3.49179,0.24749,3.92699,1.57080,
3.51669,0.39131,4.24874,1.57080,
3.66810,0.17500,-1.57080,1.57080,
3.69569,0.35000,-1.57080,1.57080,
4.91299,0.00000,0.78540,0.95532,
5.01442,0.17500,3.14159,1.57080,
5.09004,0.17500,1.57080,1.57080,
5.19178,0.24749,2.35619,1.57080,
5.27318,0.35000,1.57080,1.57080,
5.36902,0.39131,2.03444,1.57080,
5.45546,0.52500,1.57080,1.57080,
5.54452,0.55340,1.89255,1.57080,
5.79058,0.55340,1.24905,1.57080,
6.09409,0.39131,1.10715,1.57080,
6.27026,0.24749,0.78540,1.57080,
6.44749,0.17500,0.00000,1.57080,
6.63661,0.24749,-0.78540,1.57080,
6.81378,0.39131,-1.10715,1.57080,
6.97655,0.52500,-1.57080,1.57080,
6.97655,0.55340,-1.24905,1.57080,
7.13276,0.70000,-1.57080,1.57080,
7.87117,0.55340,-1.57080,1.89255,
8.13210,0.58041,4.39064,1.87707,
8.19263,0.39131,-1.57080,2.03444,
8.29453,0.42866,4.24874,1.99133,
8.37039,0.24749,-1.57080,2.35619,
8.47599,0.30311,3.92699,2.18628,
8.55222,0.17500,0.78540,3.14159,
8.65205,0.24749,3.14159,2.35619,
8.71359,0.24749,1.57080,2.35619,
8.83478,0.30311,2.35619,2.18628,
8.89576,0.39131,1.57080,2.03444,
8.99421,0.42866,2.03444,1.99133,
9.19504,0.58041,1.89255,1.87707,
9.45071,0.65479,2.15880,1.84135,
9.67147,0.52500,2.35619,1.91063,
9.85608,0.42866,2.67795,1.99133,
10.03357,0.39131,3.14159,2.03444,
10.21648,0.42866,3.60524,1.99133,
10.37090,0.52500,3.92699,1.91063,
10.91478,0.42866,-1.10715,1.99133,
10.97476,0.30311,-0.78540,2.18628,
11.15017,0.24749,0.00000,2.35619,
11.33106,0.30311,0.78540,2.18628,
12.11200,0.30311,0.78540,0.95532,
12.17252,0.24749,1.57080,0.78540,
12.31189,0.17500,0.78540,0.00000,
12.37036,0.30311,2.35619,0.95532,
12.63418,0.24749,3.14159,0.78540,
12.79204,0.30311,3.92699,0.95532,
12.87632,0.24749,-1.57080,0.78540,
12.97161,0.42866,4.24874,1.15026,
13.07500,0.39131,-1.57080,1.10715,
13.15418,0.58041,4.39064,1.26452,
13.23560,0.55340,-1.57080,1.24905,
2.53385,0.42866,3.60524,1.15026,
2.55782,0.52500,3.92699,1.23096,
2.69749,0.30311,3.92699,0.95532,
2.75518,0.42866,4.24874,1.15026,
2.99598,0.65479,4.12439,1.30025,
3.05097,0.65479,3.72960,1.30025,
3.33120,0.63097,0.00000,2.55359,
3.51518,0.58041,0.78540,2.70108,
3.63578,0.55340,1.57080,2.81984,
3.83436,0.55340,3.14159,2.81984,
3.99209,0.65479,3.60524,2.50107,
5.40578,0.63097,-1.57080,2.55359,
5.59338,0.65479,-1.10715,2.50107,
5.73330,0.58041,-0.78540,2.70108,
6.05257,0.55340,0.00000,2.81984,
7.11766,0.65479,2.03444,2.50107,
