0.71141,0.63097,3.14159,2.55359,
1.29351,0.63097,0.00000,2.55359,
1.47173,0.65479,2.67795,2.50107,
1.53092,0.52500,2.67795,2.30052,
1.65237,0.65479,2.81984,2.13474,
1.69401,0.60622,2.35619,2.18628,
1.93194,0.52500,2.35619,1.91063,
2.03073,0.42866,2.67795,1.99133,
2.07111,0.30311,2.35619,2.18628,
2.19341,0.24749,3.14159,2.35619,
2.29253,0.17500,0.78540,3.14159,
2.29253,0.00000,0.78540,0.95532,
2.37223,0.17500,-1.57080,1.57080,
2.47151,0.24749,-0.78540,1.57080,
2.57323,0.35000,-1.57080,1.57080,
2.59240,0.39131,-1.57080,1.10715,
2.69266,0.42866,4.24874,1.15026,
2.89241,0.52500,4.24874,0.84107,
2.93162,0.52500,3.92699,1.23096,
2.95077,0.60622,3.92699,0.95532,
3.01148,0.52500,3.60524,0.84107,
3.13053,0.65479,3.46334,1.00685,
3.17362,0.63097,3.14159,0.98279,
3.47152,0.58041,-0.78540,2.70108,
3.63182,0.63097,-1.57080,2.55359,
