0.00000,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.00518,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.00981,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.01374,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.01832,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.02259,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.02578,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.02909,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.03261,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.03602,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.03916,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.04240,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.04559,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.04870,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.05254,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.05575,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.05889,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.06245,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.06562,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.06889,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.07261,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.07572,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.07906,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.08209,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.08518,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.08831,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.09188,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.09499,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.09808,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.10131,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.10447,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.10748,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.11151,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.11470,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.11790,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.12100,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.12421,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.12739,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.13100,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.13410,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.13741,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.14373,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.15202,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.15601,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.15933,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.16250,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.16567,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.17011,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.17739,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.18070,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.18389,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.18708,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.19091,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.19410,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.19720,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.20041,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.20351,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.20654,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.20969,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.21320,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.21630,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.21939,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.22241,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.22549,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.22861,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.23224,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.23541,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.23859,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.24171,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.24482,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.24791,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.25151,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.25467,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.25779,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.26091,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.26399,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.26723,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.27174,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.27488,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.27802,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.28116,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.28461,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.28782,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.29148,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.29486,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.29809,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.30147,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.30494,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.30799,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.31169,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.31492,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.31835,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.32263,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.32689,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.33068,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.33407,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.33772,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.34098,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.34410,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.34734,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.35129,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.36219,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.36616,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.36979,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.37393,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.37733,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
0.38054,Right,XZ,1,normal,0.19422,0.90912,-0.05038,
