Right,ShoulderPos: (-0.01, 0.63, 0.02),XZ,0.35
3.30781,Right,1,normal,0.00000,0.00000,0.00001,
3.31381,Right,1,normal,0.00000,0.00000,0.00001,
3.32052,Right,1,normal,0.00000,0.00000,0.00001,
3.32553,Right,1,normal,0.00000,0.00000,0.00001,
3.33871,Right,1,normal,0.00000,0.00000,0.00001,
3.34478,Right,1,normal,0.00000,0.00000,0.00001,
3.36073,Right,1,normal,0.00000,0.00000,0.00001,
3.37544,Right,1,normal,0.00000,0.00000,0.00001,
3.38942,Right,1,normal,0.00000,0.00000,0.00001,
3.40222,Right,1,normal,0.00000,0.00000,0.00001,
3.40683,Right,1,normal,0.00000,0.00000,0.00001,
3.41112,Right,1,normal,0.00000,0.00000,0.00001,
3.41604,Right,1,normal,0.00000,0.00000,0.00001,
3.42040,Right,1,normal,0.00000,0.00000,0.00001,
3.42464,Right,1,normal,0.00000,0.00000,0.00001,
3.43103,Right,1,normal,0.00000,0.00000,0.00001,
3.43601,Right,1,normal,0.00000,0.00000,0.00001,
3.44029,Right,1,normal,0.00000,0.00000,0.00001,
3.44463,Right,1,normal,0.00000,0.00000,0.00001,
3.44900,Right,1,normal,0.00000,0.00000,0.00001,
3.45372,Right,1,normal,0.00000,0.00000,0.00001,
3.45804,Right,1,normal,0.00000,0.00000,0.00001,
3.46237,Right,1,normal,0.00000,0.00000,0.00001,
3.46670,Right,1,normal,0.00000,0.00000,0.00001,
3.47104,Right,1,normal,0.00000,0.00000,0.00001,
3.47590,Right,1,normal,0.00000,0.00000,0.00001,
3.48021,Right,1,normal,0.00000,0.00000,0.00001,
3.48462,Right,1,normal,0.00000,0.00000,0.00001,
3.48890,Right,1,normal,0.00000,0.00000,0.00001,
3.49360,Right,1,normal,0.00000,0.00000,0.00001,
3.49781,Right,1,normal,0.00000,0.00000,0.00001,
3.51099,Right,1,normal,0.00000,0.00000,0.00001,
3.51621,Right,1,normal,0.00000,0.00000,0.00001,
3.52036,Right,1,normal,0.00000,0.00000,0.00001,
3.52463,Right,1,normal,0.00000,0.00000,0.00001,
3.52891,Right,1,normal,0.00000,0.00000,0.00001,
3.53401,Right,1,normal,0.00000,0.00000,0.00001,
3.53816,Right,1,normal,0.00000,0.00000,0.00001,
3.54250,Right,1,normal,0.00000,0.00000,0.00001,
3.54681,Right,1,normal,0.00000,0.00000,0.00001,
3.55128,Right,1,normal,0.00000,0.00000,0.00001,
3.55600,Right,1,normal,0.00000,0.00000,0.00001,
3.56021,Right,1,normal,0.00000,0.00000,0.00001,
3.56442,Right,1,normal,0.00000,0.00000,0.00001,
3.56858,Right,1,normal,0.00000,0.00000,0.00001,
3.57360,Right,1,normal,0.00000,0.00000,0.00001,
3.57763,Right,1,normal,0.00000,0.00000,0.00001,
3.58986,Right,1,normal,0.00000,0.00000,0.00001,
3.59518,Right,1,normal,0.00000,0.00000,0.00001,
3.60016,Right,1,normal,0.00000,0.00000,0.00001,
3.60546,Right,1,normal,0.00000,0.00000,0.00001,
3.61001,Right,1,normal,0.00000,0.00000,0.00001,
3.61553,Right,1,normal,0.00000,0.00000,0.00001,
3.62025,Right,1,normal,0.00000,0.00000,0.00001,
3.62572,Right,1,normal,0.00000,0.00000,0.00001,
3.63270,Right,1,normal,0.00000,0.00000,0.00001,
3.63794,Right,1,normal,0.00000,0.00000,0.00001,
3.64231,Right,1,normal,0.00000,0.00000,0.00001,
3.64680,Right,1,normal,0.00000,0.00000,0.00001,
3.65131,Right,1,normal,0.00000,0.00000,0.00001,
3.66517,Right,1,normal,0.00000,0.00000,0.00001,
3.66992,Right,1,normal,0.00000,0.00000,0.00001,
3.67472,Right,1,normal,0.00000,0.00000,0.00001,
3.67904,Right,1,normal,0.00000,0.00000,0.00001,
3.68330,Right,1,normal,0.00000,0.00000,0.00001,
3.68755,Right,1,normal,0.00000,0.00000,0.00001,
3.69183,Right,1,normal,0.00000,0.00000,0.00001,
3.69669,Right,1,normal,0.00000,0.00000,0.00001,
3.70103,Right,1,normal,0.00000,0.00000,0.00001,
3.70533,Right,1,normal,0.00000,0.00000,0.00001,
3.70950,Right,1,normal,0.00000,0.00000,0.00001,
3.71419,Right,1,normal,0.00000,0.00000,0.00001,
3.71847,Right,1,normal,0.00000,0.00000,0.00001,
3.72272,Right,1,normal,0.00000,0.00000,0.00001,
3.72694,Right,1,normal,0.00000,0.00000,0.00001,
3.73124,Right,1,normal,0.00000,0.00000,0.00001,
3.73582,Right,1,normal,0.00000,0.00000,0.00001,
3.74001,Right,1,normal,0.00000,0.00000,0.00001,
3.74414,Right,1,normal,0.00000,0.00000,0.00001,
3.74840,Right,1,normal,0.00000,0.00000,0.00001,
3.75302,Right,1,normal,0.00000,0.00000,0.00001,
3.75721,Right,1,normal,0.00000,0.00000,0.00001,
3.76163,Right,1,normal,0.00000,0.00000,0.00001,
3.76580,Right,1,normal,0.00000,0.00000,0.00001,
3.76993,Right,1,normal,0.00000,0.00000,0.00001,
3.77461,Right,1,normal,0.00000,0.00000,0.00001,
3.77904,Right,1,normal,0.00000,0.00000,0.00001,
3.78322,Right,1,normal,0.00000,0.00000,0.00001,
3.78740,Right,1,normal,0.00000,0.00000,0.00001,
3.79160,Right,1,normal,0.00000,0.00000,0.00001,
3.79620,Right,1,normal,0.00000,0.00000,0.00001,
3.80040,Right,1,normal,0.00000,0.00000,0.00001,
3.80465,Right,1,normal,0.00000,0.00000,0.00001,
3.81741,Right,1,normal,0.00000,0.00000,0.00001,
3.82232,Right,1,normal,0.00000,0.00000,0.00001,
3.83490,Right,1,normal,0.00000,0.00000,0.00001,
3.84185,Right,1,normal,0.00000,0.00000,0.00001,
3.84620,Right,1,normal,0.00000,0.00000,0.00001,
3.85079,Right,1,normal,0.00000,0.00000,0.00001,
3.85603,Right,1,normal,0.00000,0.00000,0.00001,
3.86036,Right,1,normal,0.00000,0.00000,0.00001,
3.86470,Right,1,normal,0.00000,0.00000,0.00001,
3.86912,Right,1,normal,0.00000,0.00000,0.00001,
3.87420,Right,1,normal,0.00000,0.00000,0.00001,
3.87830,Right,1,normal,0.00000,0.00000,0.00001,
3.88254,Right,1,normal,0.00000,0.00000,0.00001,
3.88691,Right,1,normal,0.00000,0.00000,0.00001,
3.89109,Right,1,normal,0.00000,0.00000,0.00001,
3.89592,Right,1,normal,0.00000,0.00000,0.00001,
3.90032,Right,1,normal,0.00000,0.00000,0.00001,
3.90465,Right,1,normal,0.00000,0.00000,0.00001,
3.90904,Right,1,normal,0.00000,0.00000,0.00001,
3.91365,Right,1,normal,0.00000,0.00000,0.00001,
3.91793,Right,1,normal,0.00000,0.00000,0.00001,
3.92231,Right,1,normal,0.00000,0.00000,0.00001,
3.92651,Right,1,normal,0.00000,0.00000,0.00001,
3.93060,Right,1,normal,0.00000,0.00000,0.00001,
3.93540,Right,1,normal,0.00000,0.00000,0.00001,
3.93961,Right,1,normal,0.00000,0.00000,0.00001,
3.94380,Right,1,normal,0.00000,0.00000,0.00001,
3.94801,Right,1,normal,0.00000,0.00000,0.00001,
3.95261,Right,1,normal,0.00000,0.00000,0.00001,
3.95689,Right,1,normal,0.00000,0.00000,0.00001,
3.96969,Right,1,normal,0.00000,0.00000,0.00001,
3.97443,Right,1,normal,0.00000,0.00000,0.00001,
3.97879,Right,1,normal,0.00000,0.00000,0.00001,
3.98313,Right,1,normal,0.00000,0.00000,0.00001,
3.98735,Right,1,normal,0.00000,0.00000,0.00001,
3.99171,Right,1,normal,0.00000,0.00000,0.00001,
3.99634,Right,1,normal,0.00000,0.00000,0.00001,
4.00048,Right,1,normal,0.00000,0.00000,0.00001,
4.00472,Right,1,normal,0.00000,0.00000,0.00001,
4.00901,Right,1,normal,0.00000,0.00000,0.00001,
4.01371,Right,1,normal,0.00000,0.00000,0.00001,
4.01790,Right,1,normal,0.00000,0.00000,0.00001,
4.02212,Right,1,normal,0.00000,0.00000,0.00001,
4.02633,Right,1,normal,0.00000,0.00000,0.00001,
4.03081,Right,1,normal,0.00000,0.00000,0.00001,
4.03732,Right,1,normal,0.00000,0.00000,0.00001,
4.04182,Right,1,normal,0.00000,0.00000,0.00001,
4.04633,Right,1,normal,0.00000,0.00000,0.00001,
4.05094,Right,1,normal,0.00000,0.00000,0.00001,
4.05597,Right,1,normal,0.00000,0.00000,0.00001,
4.06035,Right,1,normal,0.00000,0.00000,0.00001,
4.06463,Right,1,normal,0.00000,0.00000,0.00001,
4.07644,Right,1,normal,0.00000,0.00000,0.00001,
4.08198,Right,1,normal,0.00000,0.00000,0.00001,
4.08641,Right,1,normal,0.00000,0.00000,0.00001,
4.09071,Right,1,normal,0.00000,0.00000,0.00001,
4.09555,Right,1,normal,0.00000,0.00000,0.00001,
4.09981,Right,1,normal,0.00000,0.00000,0.00001,
4.10421,Right,1,normal,0.00000,0.00000,0.00001,
4.10882,Right,1,normal,0.00000,0.00000,0.00001,
4.12199,Right,1,normal,0.00000,0.00000,0.00001,
4.12650,Right,1,normal,0.00000,0.00000,0.00001,
4.13082,Right,1,normal,0.00000,0.00000,0.00001,
4.13569,Right,1,normal,0.00000,0.00000,0.00001,
4.14013,Right,1,normal,0.00000,0.00000,0.00001,
4.14446,Right,1,normal,0.00000,0.00000,0.00001,
4.14882,Right,1,normal,0.00000,0.00000,0.00001,
4.15344,Right,1,normal,0.00000,0.00000,0.00001,
4.15770,Right,1,normal,0.00000,0.00000,0.00001,
4.16198,Right,1,normal,0.00000,0.00000,0.00001,
4.16625,Right,1,normal,0.00000,0.00000,0.00001,
4.17060,Right,1,normal,0.00000,0.00000,0.00001,
4.17533,Right,1,normal,0.00000,0.00000,0.00001,
4.17950,Right,1,normal,0.00000,0.00000,0.00001,
4.18380,Right,1,normal,0.00000,0.00000,0.00001,
4.18829,Right,1,normal,0.00000,0.00000,0.00001,
4.19310,Right,1,normal,0.00000,0.00000,0.00001,
4.19729,Right,1,normal,0.00000,0.00000,0.00001,
4.20157,Right,1,normal,0.00000,0.00000,0.00001,
4.20591,Right,1,normal,0.00000,0.00000,0.00001,
4.21006,Right,1,normal,0.00000,0.00000,0.00001,
4.21463,Right,1,normal,0.00000,0.00000,0.00001,
4.21892,Right,1,normal,0.00000,0.00000,0.00001,
4.22311,Right,1,normal,0.00000,0.00000,0.00001,
4.22728,Right,1,normal,0.00000,0.00000,0.00001,
4.23172,Right,1,normal,0.00000,0.00000,0.00001,
4.23799,Right,1,normal,0.00000,0.00000,0.00001,
4.24231,Right,1,normal,0.00000,0.00000,0.00001,
4.24664,Right,1,normal,0.00000,0.00000,0.00001,
4.25085,Right,1,normal,0.00000,0.00000,0.00001,
4.25599,Right,1,normal,0.00000,0.00000,0.00001,
4.26030,Right,1,normal,0.00000,0.00000,0.00001,
4.27327,Right,1,normal,0.00000,0.00000,0.00001,
4.27811,Right,1,normal,0.00000,0.00000,0.00001,
4.28231,Right,1,normal,0.00000,0.00000,0.00001,
4.28646,Right,1,normal,0.00000,0.00000,0.00001,
4.29059,Right,1,normal,0.00000,0.00000,0.00001,
4.29525,Right,1,normal,0.00000,0.00000,0.00001,
4.29943,Right,1,normal,0.00000,0.00000,0.00001,
4.30369,Right,1,normal,0.00000,0.00000,0.00001,
4.30801,Right,1,normal,0.00000,0.00000,0.00001,
4.31263,Right,1,normal,0.00000,0.00000,0.00001,
4.32508,Right,1,normal,0.00000,0.00000,0.00001,
4.32974,Right,1,normal,0.00000,0.00000,0.00001,
4.33451,Right,1,normal,0.00000,0.00000,0.00001,
4.33890,Right,1,normal,0.00000,0.00000,0.00001,
4.34321,Right,1,normal,0.00000,0.00000,0.00001,
4.34742,Right,1,normal,0.00000,0.00000,0.00001,
4.35171,Right,1,normal,0.00000,0.00000,0.00001,
4.35692,Right,1,normal,0.00000,0.00000,0.00001,
4.36111,Right,1,normal,0.00000,0.00000,0.00001,
4.36530,Right,1,normal,0.00000,0.00000,0.00001,
4.36943,Right,1,normal,0.00000,0.00000,0.00001,
4.37421,Right,1,normal,0.00000,0.00000,0.00001,
4.37836,Right,1,normal,0.00000,0.00000,0.00001,
4.38253,Right,1,normal,0.00000,0.00000,0.00001,
4.38669,Right,1,normal,0.00000,0.00000,0.00001,
4.39092,Right,1,normal,0.00000,0.00000,0.00001,
4.39554,Right,1,normal,0.00000,0.00000,0.00001,
4.40000,Right,1,normal,0.00000,0.00000,0.00001,
4.40422,Right,1,normal,0.00000,0.00000,0.00001,
4.40861,Right,1,normal,0.00000,0.00000,0.00001,
4.41328,Right,1,normal,0.00000,0.00000,0.00001,
4.42615,Right,1,normal,0.00000,0.00000,0.00001,
4.43062,Right,1,normal,0.00000,0.00000,0.00001,
4.43544,Right,1,normal,0.00000,0.00000,0.00001,
4.44141,Right,1,normal,0.00000,0.00000,0.00001,
4.44570,Right,1,normal,0.00000,0.00000,0.00001,
4.45011,Right,1,normal,0.00000,0.00000,0.00001,
4.45475,Right,1,normal,0.00000,0.00000,0.00001,
4.45901,Right,1,normal,0.00000,0.00000,0.00001,
4.46322,Right,1,normal,0.00000,0.00000,0.00001,
4.46753,Right,1,normal,0.00000,0.00000,0.00001,
4.47171,Right,1,normal,0.00000,0.00000,0.00001,
4.47628,Right,1,normal,0.00000,0.00000,0.00001,
4.48041,Right,1,normal,0.00000,0.00000,0.00001,
4.48460,Right,1,normal,0.00000,0.00000,0.00001,
4.48880,Right,1,normal,0.00000,0.00000,0.00001,
4.49348,Right,1,normal,0.00000,0.00000,0.00001,
4.49790,Right,1,normal,0.00000,0.00000,0.00001,
4.50212,Right,1,normal,0.00000,0.00000,0.00001,
4.50642,Right,1,normal,0.00000,0.00000,0.00001,
4.51080,Right,1,normal,0.00000,0.00000,0.00001,
4.51550,Right,1,normal,0.00000,0.00000,0.00001,
4.51986,Right,1,normal,0.00000,0.00000,0.00001,
4.52413,Right,1,normal,0.00000,0.00000,0.00001,
4.52824,Right,1,normal,0.00000,0.00000,0.00001,
4.53283,Right,1,normal,0.00000,0.00000,0.00001,
4.53711,Right,1,normal,0.00000,0.00000,0.00001,
4.54119,Right,1,normal,0.00000,0.00000,0.00001,
4.54532,Right,1,normal,0.00000,0.00000,0.00001,
4.54952,Right,1,normal,0.00000,0.00000,0.00001,
4.55411,Right,1,normal,0.00000,0.00000,0.00001,
4.56580,Right,1,normal,0.00000,0.00000,0.00001,
4.57045,Right,1,normal,0.00000,0.00000,0.00001,
4.58354,Right,1,normal,0.00000,0.00000,0.00001,
4.58793,Right,1,normal,0.00000,0.00000,0.00001,
4.59260,Right,1,normal,0.00000,0.00000,0.00001,
4.59692,Right,1,normal,0.00000,0.00000,0.00001,
4.60124,Right,1,normal,0.00000,0.00000,0.00001,
